Price,Adj Close,Close,High,Low,Open,Volume
Ticker,CMIN3.SA,CMIN3.SA,CMIN3.SA,CMIN3.SA,CMIN3.SA,CMIN3.SA
Date,,,,,,
2022-03-30,3.833610773086548,6.110000133514404,6.269999980926514,6.059999942779541,6.099999904632568,8251900
2022-03-31,3.783416271209717,6.03000020980835,6.179999828338623,6.03000020980835,6.130000114440918,5356700
2022-04-01,3.8398852348327637,6.119999885559082,6.21999979019165,6.079999923706055,6.090000152587891,4228800
2022-04-04,3.8900792598724365,6.199999809265137,6.300000190734863,6.110000133514404,6.130000114440918,4189500
2022-04-05,3.7394959926605225,5.960000038146973,6.179999828338623,5.949999809265137,6.179999828338623,6674400
2022-04-06,3.7081243991851807,5.909999847412109,5.96999979019165,5.829999923706055,5.96999979019165,6033600
2022-04-07,3.6893017292022705,5.880000114440918,5.920000076293945,5.800000190734863,5.840000152587891,4255800
2022-04-08,3.6579296588897705,5.829999923706055,5.869999885559082,5.71999979019165,5.849999904632568,7194200
2022-04-11,3.6830265522003174,5.869999885559082,5.920000076293945,5.71999979019165,5.75,4406500
2022-04-12,3.639106512069702,5.800000190734863,5.980000019073486,5.739999771118164,5.980000019073486,9284100
2022-04-13,3.676753282546997,5.860000133514404,5.949999809265137,5.78000020980835,5.78000020980835,6046300
2022-04-14,3.651655912399292,5.820000171661377,5.849999904632568,5.769999980926514,5.809999942779541,2949100
2022-04-18,3.645380973815918,5.809999942779541,5.849999904632568,5.71999979019165,5.78000020980835,3062500
2022-04-19,3.645380973815918,5.809999942779541,5.829999923706055,5.710000038146973,5.760000228881836,3119300
2022-04-20,3.494797706604004,5.570000171661377,5.789999961853027,5.559999942779541,5.769999980926514,5588600
2022-04-22,3.388134241104126,5.400000095367432,5.570000171661377,5.380000114440918,5.510000228881836,5098100
2022-04-25,3.3504879474639893,5.340000152587891,5.360000133514404,5.210000038146973,5.269999980926514,5416100
2022-04-26,3.1810812950134277,5.070000171661377,5.360000133514404,5.070000171661377,5.340000152587891,5987900
2022-04-27,3.2438247203826904,5.170000076293945,5.269999980926514,5.150000095367432,5.210000038146973,5434300
2022-04-28,3.2626473903656006,5.199999809265137,5.28000020980835,5.110000133514404,5.239999771118164,4946400
2022-04-29,3.2626473903656006,5.199999809265137,5.409999847412109,5.159999847412109,5.260000228881836,8330100
2022-05-02,3.331084966659546,4.840000152587891,4.869999885559082,4.690000057220459,4.809999942779541,7669300
2022-05-03,3.4687328338623047,5.039999961853027,5.119999885559082,4.829999923706055,4.880000114440918,8960800
2022-05-04,3.6063809394836426,5.239999771118164,5.300000190734863,4.949999809265137,5.010000228881836,9106200
2022-05-05,3.365496873855591,4.889999866485596,5.199999809265137,4.860000133514404,5.150000095367432,10706000
2022-05-06,3.2760255336761475,4.760000228881836,4.900000095367432,4.739999771118164,4.869999885559082,5976900
2022-05-09,3.1727898120880127,4.610000133514404,4.690000057220459,4.559999942779541,4.690000057220459,6420500
2022-05-10,2.9456706047058105,4.28000020980835,4.650000095367432,4.28000020980835,4.579999923706055,12910700
2022-05-11,2.9800820350646973,4.329999923706055,4.480000019073486,4.289999961853027,4.329999923706055,11468400
2022-05-12,2.883728504180908,4.190000057220459,4.260000228881836,4.139999866485596,4.260000228881836,9168800
2022-05-13,2.986964464187622,4.340000152587891,4.380000114440918,4.210000038146973,4.25,6604800
2022-05-16,2.9732000827789307,4.320000171661377,4.389999866485596,4.269999980926514,4.380000114440918,6602300
2022-05-17,2.9387879371643066,4.269999980926514,4.449999809265137,4.269999980926514,4.409999847412109,9178300
2022-05-18,2.8080220222473145,4.079999923706055,4.239999771118164,4.079999923706055,4.239999771118164,8863800
2022-05-19,3.0626707077026367,4.449999809265137,4.480000019073486,4.099999904632568,4.110000133514404,14710900
2022-05-20,3.1727898120880127,4.610000133514404,4.699999809265137,4.550000190734863,4.559999942779541,9851500
2022-05-23,3.19343638420105,4.639999866485596,4.800000190734863,4.619999885559082,4.710000038146973,7900600
2022-05-24,3.1796717643737793,4.619999885559082,4.670000076293945,4.46999979019165,4.510000228881836,4746100
2022-05-25,3.165907144546509,4.599999904632568,4.659999847412109,4.590000152587891,4.619999885559082,5769700
2022-05-26,3.2140839099884033,4.670000076293945,4.699999809265137,4.579999923706055,4.579999923706055,4030100
2022-05-27,3.2553787231445312,4.730000019073486,4.840000152587891,4.690000057220459,4.71999979019165,8569900
2022-05-30,3.2760255336761475,4.760000228881836,4.789999961853027,4.710000038146973,4.75,3221400
2022-05-31,3.324202537536621,4.829999923706055,4.909999847412109,4.78000020980835,4.78000020980835,6305700
2022-06-01,3.3379671573638916,4.849999904632568,4.920000076293945,4.809999942779541,4.829999923706055,4247400
2022-06-02,3.6476757526397705,5.300000190734863,5.340000152587891,4.949999809265137,4.949999809265137,14614500
2022-06-03,3.5444400310516357,5.150000095367432,5.320000171661377,5.139999866485596,5.300000190734863,6212000
2022-06-06,3.6132633686065674,5.25,5.25,5.130000114440918,5.230000019073486,5984500
2022-06-07,3.530674695968628,5.130000114440918,5.25,5.119999885559082,5.199999809265137,6373800
2022-06-08,3.454967975616455,5.019999980926514,5.230000019073486,4.980000019073486,5.039999961853027,12623700
2022-06-09,3.454967975616455,5.019999980926514,5.170000076293945,4.940000057220459,4.989999771118164,8675800
2022-06-10,3.5926167964935303,5.21999979019165,5.260000228881836,4.849999904632568,4.960000038146973,10563800
2022-06-13,3.489380359649658,5.070000171661377,5.150000095367432,4.929999828338623,5.059999942779541,11004200
2022-06-14,3.3035550117492676,4.800000190734863,5.110000133514404,4.760000228881836,5.090000152587891,8980700
2022-06-15,3.2553787231445312,4.730000019073486,4.849999904632568,4.650000095367432,4.849999904632568,11305900
2022-06-17,3.1108479499816895,4.519999980926514,4.639999866485596,4.46999979019165,4.599999904632568,10302300
2022-06-20,2.986964464187622,4.340000152587891,4.440000057220459,4.320000171661377,4.369999885559082,8062800
2022-06-21,2.959434986114502,4.300000190734863,4.460000038146973,4.289999961853027,4.420000076293945,6499600
2022-06-22,2.9112582206726074,4.230000019073486,4.28000020980835,4.139999866485596,4.190000057220459,7512900
2022-06-23,2.8286690711975098,4.110000133514404,4.349999904632568,4.090000152587891,4.300000190734863,10209200
2022-06-24,2.849316358566284,4.139999866485596,4.190000057220459,4.070000171661377,4.159999847412109,8465400
2022-06-27,2.9112582206726074,4.230000019073486,4.309999942779541,4.21999979019165,4.260000228881836,5054400
2022-06-28,2.883728504180908,4.190000057220459,4.320000171661377,4.159999847412109,4.300000190734863,6903100
2022-06-29,2.8355517387390137,4.119999885559082,4.21999979019165,4.099999904632568,4.210000038146973,7000300
2022-06-30,2.656609058380127,3.859999895095825,4.079999923706055,3.859999895095825,4.070000171661377,16174500
2022-07-01,2.622196912765503,3.809999942779541,3.859999895095825,3.6700000762939453,3.8399999141693115,9434300
2022-07-04,2.553372859954834,3.7100000381469727,3.799999952316284,3.640000104904175,3.7300000190734863,9487000
2022-07-05,2.4983139038085938,3.630000114440918,3.690000057220459,3.5199999809265137,3.6700000762939453,11904100
2022-07-06,2.5051960945129395,3.640000104904175,3.700000047683716,3.569999933242798,3.609999895095825,9962600
2022-07-07,2.553372859954834,3.7100000381469727,3.809999942779541,3.7100000381469727,3.7699999809265137,5855000
2022-07-08,2.5396080017089844,3.690000057220459,3.7799999713897705,3.6600000858306885,3.7200000286102295,6943700
2022-07-11,2.422607183456421,3.5199999809265137,3.630000114440918,3.509999990463257,3.5799999237060547,5531600
2022-07-12,2.415724515914917,3.509999990463257,3.559999942779541,3.450000047683716,3.509999990463257,6257100
2022-07-13,2.4019601345062256,3.490000009536743,3.549999952316284,3.450000047683716,3.4800000190734863,8191600
2022-07-14,2.2918410301208496,3.3299999237060547,3.440000057220459,3.3299999237060547,3.430000066757202,8387800
2022-07-15,2.2987236976623535,3.3399999141693115,3.390000104904175,3.2799999713897705,3.309999942779541,6239700
2022-07-18,2.2918410301208496,3.3299999237060547,3.490000009536743,3.319999933242798,3.430000066757202,9220000
2022-07-19,2.3675477504730225,3.440000057220459,3.450000047683716,3.3299999237060547,3.3399999141693115,5055200
2022-07-20,2.4019601345062256,3.490000009536743,3.490000009536743,3.4000000953674316,3.440000057220459,5226300
2022-07-21,2.4019601345062256,3.490000009536743,3.5199999809265137,3.440000057220459,3.4700000286102295,5380100
2022-07-22,2.3400182723999023,3.4000000953674316,3.680000066757202,3.369999885559082,3.5399999618530273,15583800
2022-07-25,2.319370985031128,3.369999885559082,3.5199999809265137,3.369999885559082,3.509999990463257,10578400
2022-07-26,2.257429361343384,3.2799999713897705,3.430000066757202,3.2699999809265137,3.4200000762939453,10646400
2022-07-27,2.3675477504730225,3.440000057220459,3.440000057220459,3.2899999618530273,3.299999952316284,7940200
2022-07-28,2.4363720417022705,3.5399999618530273,3.569999933242798,3.450000047683716,3.509999990463257,8491700
2022-07-29,2.4088425636291504,3.5,3.549999952316284,3.440000057220459,3.5399999618530273,8184300
2022-08-01,2.395077705383301,3.4800000190734863,3.5199999809265137,3.440000057220459,3.5,6983300
2022-08-02,2.443254232406616,3.549999952316284,3.569999933242798,3.430000066757202,3.5,8329600
2022-08-03,2.415724515914917,3.509999990463257,3.5799999237060547,3.4700000286102295,3.559999942779541,6072600
2022-08-04,2.518960952758789,3.6600000858306885,3.7100000381469727,3.490000009536743,3.5199999809265137,13517500
2022-08-05,2.5464906692504883,3.700000047683716,3.740000009536743,3.640000104904175,3.700000047683716,5664300
2022-08-08,2.5464906692504883,3.700000047683716,3.7799999713897705,3.680000066757202,3.759999990463257,9045900
2022-08-09,2.580902576446533,3.75,3.75,3.640000104904175,3.680000066757202,7163500
2022-08-10,2.6703739166259766,3.880000114440918,3.890000104904175,3.7799999713897705,3.7799999713897705,6236500
2022-08-11,2.6703739166259766,3.880000114440918,3.9800000190734863,3.869999885559082,3.9000000953674316,9068800
2022-08-12,2.7116682529449463,3.940000057220459,3.9800000190734863,3.880000114440918,3.880000114440918,8182300
2022-08-15,2.6772563457489014,3.890000104904175,3.9000000953674316,3.8399999141693115,3.859999895095825,6177700
2022-08-16,2.649726629257202,3.8499999046325684,3.9000000953674316,3.819999933242798,3.859999895095825,12697500
2022-08-17,2.7667274475097656,4.019999980926514,4.059999942779541,3.759999990463257,3.8499999046325684,17663500
2022-08-18,2.7047858238220215,3.930000066757202,4.050000190734863,3.9000000953674316,4.03000020980835,11064200
2022-08-19,2.5671377182006836,3.7300000190734863,3.9100000858306885,3.7200000286102295,3.9000000953674316,8159800
2022-08-22,2.512078285217285,3.6500000953674316,3.7100000381469727,3.5899999141693115,3.7100000381469727,7518500
2022-08-23,2.691021203994751,3.9100000858306885,3.9200000762939453,3.6600000858306885,3.680000066757202,8039000
2022-08-24,2.7047858238220215,3.930000066757202,3.9800000190734863,3.8499999046325684,3.9200000762939453,8432700
2022-08-25,2.6979031562805176,3.9200000762939453,3.9800000190734863,3.880000114440918,3.950000047683716,6266000
2022-08-26,2.6428439617156982,3.8399999141693115,4.03000020980835,3.8399999141693115,3.940000057220459,6740000
2022-08-29,2.6084322929382324,3.7899999618530273,3.8499999046325684,3.7699999809265137,3.799999952316284,5030900
2022-08-30,2.49143123626709,3.619999885559082,3.809999942779541,3.609999895095825,3.7699999809265137,8338600
2022-08-31,2.49143123626709,3.619999885559082,3.6700000762939453,3.5799999237060547,3.6500000953674316,8855000
2022-09-01,2.4776663780212402,3.5999999046325684,3.5999999046325684,3.4800000190734863,3.559999942779541,11720000
2022-09-02,2.450136661529541,3.559999942779541,3.680000066757202,3.5299999713897705,3.619999885559082,14130000
2022-09-05,2.5051960945129395,3.640000104904175,3.740000009536743,3.609999895095825,3.630000114440918,4539700
2022-09-06,2.443254232406616,3.549999952316284,3.640000104904175,3.549999952316284,3.640000104904175,4969900
2022-09-08,2.443254232406616,3.549999952316284,3.5899999141693115,3.4600000381469727,3.5799999237060547,11018400
2022-09-09,2.5740201473236084,3.740000009536743,3.75,3.5999999046325684,3.5999999046325684,11106600
2022-09-12,2.594667434692383,3.7699999809265137,3.819999933242798,3.75,3.7899999618530273,5269800
2022-09-13,2.525843381881714,3.6700000762939453,3.759999990463257,3.6600000858306885,3.7300000190734863,7739500
2022-09-14,2.4776663780212402,3.5999999046325684,3.6700000762939453,3.569999933242798,3.6700000762939453,8573400
2022-09-15,2.4363720417022705,3.5399999618530273,3.619999885559082,3.509999990463257,3.5799999237060547,5100900
2022-09-16,2.4088425636291504,3.5,3.5299999713897705,3.4700000286102295,3.5,9448400
2022-09-19,2.450136661529541,3.559999942779541,3.559999942779541,3.450000047683716,3.490000009536743,11326400
2022-09-20,2.4363720417022705,3.5399999618530273,3.559999942779541,3.450000047683716,3.5399999618530273,10687900
2022-09-21,2.3675477504730225,3.440000057220459,3.5199999809265137,3.430000066757202,3.5199999809265137,15507000
2022-09-22,2.4707841873168945,3.5899999141693115,3.5899999141693115,3.4800000190734863,3.5,10715500
2022-09-23,2.381312608718872,3.4600000381469727,3.559999942779541,3.4100000858306885,3.5399999618530273,11125300
2022-09-26,2.3124887943267822,3.359999895095825,3.4700000286102295,3.359999895095825,3.430000066757202,8884400
2022-09-27,2.3056063652038574,3.3499999046325684,3.4600000381469727,3.3299999237060547,3.4100000858306885,9712600
2022-09-28,2.2711942195892334,3.299999952316284,3.380000114440918,3.2699999809265137,3.380000114440918,13200000
2022-09-29,2.2230172157287598,3.2300000190734863,3.2799999713897705,3.180000066757202,3.259999990463257,7571400
2022-09-30,2.278076648712158,3.309999942779541,3.3399999141693115,3.180000066757202,3.2300000190734863,16498500
2022-10-03,2.4088425636291504,3.5,3.509999990463257,3.3399999141693115,3.369999885559082,9103100
2022-10-04,2.5396080017089844,3.690000057220459,3.7300000190734863,3.549999952316284,3.549999952316284,13169900
2022-10-05,2.5396080017089844,3.690000057220459,3.7300000190734863,3.6500000953674316,3.700000047683716,7458100
2022-10-06,2.553372859954834,3.7100000381469727,3.7100000381469727,3.5999999046325684,3.700000047683716,10335500
2022-10-07,2.553372859954834,3.7100000381469727,3.7699999809265137,3.6500000953674316,3.6700000762939453,7286400
2022-10-10,2.5327260494232178,3.680000066757202,3.759999990463257,3.6600000858306885,3.7200000286102295,4584800
2022-10-11,2.4776663780212402,3.5999999046325684,3.6700000762939453,3.569999933242798,3.6500000953674316,5152000
2022-10-13,2.3400182723999023,3.4000000953674316,3.5399999618530273,3.359999895095825,3.5399999618530273,18071200
2022-10-14,2.2436649799346924,3.259999990463257,3.430000066757202,3.25,3.4100000858306885,12366500
2022-10-17,2.250547170639038,3.2699999809265137,3.299999952316284,3.240000009536743,3.299999952316284,8005200
2022-10-18,2.3124887943267822,3.359999895095825,3.4100000858306885,3.319999933242798,3.3299999237060547,6196900
2022-10-19,2.2643117904663086,3.2899999618530273,3.380000114440918,3.259999990463257,3.3499999046325684,7459900
2022-10-20,2.3124887943267822,3.359999895095825,3.430000066757202,3.2799999713897705,3.299999952316284,8777400
2022-10-21,2.388195276260376,3.4700000286102295,3.5,3.299999952316284,3.3299999237060547,6210900
2022-10-24,2.3400182723999023,3.4000000953674316,3.450000047683716,3.369999885559082,3.430000066757202,5146800
2022-10-25,2.284958839416504,3.319999933242798,3.4100000858306885,3.319999933242798,3.380000114440918,5946700
2022-10-26,2.2436649799346924,3.259999990463257,3.3399999141693115,3.2300000190734863,3.3299999237060547,11801900
2022-10-27,2.2918410301208496,3.3299999237060547,3.369999885559082,3.200000047683716,3.2799999713897705,10957100
2022-10-28,2.2436649799346924,3.259999990463257,3.2899999618530273,3.2100000381469727,3.2699999809265137,10587800
2022-10-31,2.2711942195892334,3.299999952316284,3.3299999237060547,3.1600000858306885,3.190000057220459,10038400
2022-11-01,2.443254232406616,3.549999952316284,3.5799999237060547,3.319999933242798,3.3299999237060547,18555600
2022-11-03,2.415724515914917,3.509999990463257,3.549999952316284,3.390000104904175,3.549999952316284,9269000
2022-11-04,2.5396080017089844,3.690000057220459,3.740000009536743,3.619999885559082,3.619999885559082,12681200
2022-11-07,2.518960952758789,3.6600000858306885,3.75,3.630000114440918,3.680000066757202,7614900
2022-11-08,2.7667274475097656,4.019999980926514,4.050000190734863,3.859999895095825,3.9000000953674316,29678200
2022-11-09,2.7323153018951416,3.9700000286102295,4.139999866485596,3.9600000381469727,4.059999942779541,18450000
2022-11-10,2.8080220222473145,4.079999923706055,4.090000152587891,3.869999885559082,3.9700000286102295,23144200
2022-11-11,2.9205875396728516,3.7799999713897705,3.8399999141693115,3.6500000953674316,3.8299999237060547,25289000
2022-11-14,2.9205875396728516,3.7799999713897705,3.869999885559082,3.700000047683716,3.809999942779541,11623100
2022-11-16,2.982398748397827,3.859999895095825,3.9200000762939453,3.740000009536743,3.7799999713897705,11441200
2022-11-17,2.905134677886963,3.759999990463257,3.7799999713897705,3.6700000762939453,3.75,10665500
2022-11-18,2.8046910762786865,3.630000114440918,3.8499999046325684,3.630000114440918,3.8499999046325684,8321300
2022-11-21,2.7506065368652344,3.559999942779541,3.6600000858306885,3.5199999809265137,3.640000104904175,6842700
2022-11-22,2.7583322525024414,3.569999933242798,3.690000057220459,3.549999952316284,3.559999942779541,8326200
2022-11-23,2.766059160232544,3.5799999237060547,3.619999885559082,3.450000047683716,3.549999952316284,11672400
2022-11-24,2.812417507171631,3.640000104904175,3.7100000381469727,3.5899999141693115,3.619999885559082,3625800
2022-11-25,2.7815115451812744,3.5999999046325684,3.7699999809265137,3.5799999237060547,3.680000066757202,6504300
2022-11-28,2.742879629135132,3.549999952316284,3.5799999237060547,3.509999990463257,3.5799999237060547,3009800
2022-11-29,2.95149302482605,3.819999933242798,3.859999895095825,3.5799999237060547,3.5799999237060547,12048600
2022-11-30,2.9901254177093506,3.869999885559082,3.950000047683716,3.809999942779541,3.859999895095825,11176200
2022-12-01,2.9437663555145264,3.809999942779541,3.859999895095825,3.7799999713897705,3.859999895095825,4497000
2022-12-02,2.9437663555145264,3.809999942779541,3.880000114440918,3.740000009536743,3.859999895095825,6128200
2022-12-05,2.9360404014587402,3.799999952316284,3.9700000286102295,3.7799999713897705,3.8399999141693115,9366600
2022-12-06,2.9437663555145264,3.809999942779541,3.8499999046325684,3.7300000190734863,3.819999933242798,8302100
2022-12-07,2.905134677886963,3.759999990463257,3.799999952316284,3.7300000190734863,3.759999990463257,4323600
2022-12-08,2.8587758541107178,3.700000047683716,3.8499999046325684,3.680000066757202,3.7899999618530273,8929800
2022-12-09,3.144653797149658,4.070000171661377,4.079999923706055,3.75,3.75,24405200
2022-12-12,2.9669458866119385,3.8399999141693115,4.019999980926514,3.799999952316284,4.0,11857900
2022-12-13,2.9360404014587402,3.799999952316284,3.950000047683716,3.7300000190734863,3.859999895095825,10883300
2022-12-14,3.0055782794952393,3.890000104904175,3.940000057220459,3.740000009536743,3.799999952316284,13978400
2022-12-15,2.982398748397827,3.859999895095825,4.039999961853027,3.8499999046325684,3.940000057220459,10268500
2022-12-16,2.9669458866119385,3.8399999141693115,3.950000047683716,3.809999942779541,3.859999895095825,8843500
2022-12-19,2.9669458866119385,3.8399999141693115,3.880000114440918,3.7200000286102295,3.7899999618530273,8039400
2022-12-20,3.0596630573272705,3.9600000381469727,4.03000020980835,3.8399999141693115,3.8399999141693115,7973700
2022-12-21,3.044210195541382,3.940000057220459,4.050000190734863,3.9200000762939453,4.039999961853027,6502300
2022-12-22,3.090568780899048,4.0,4.019999980926514,3.880000114440918,3.940000057220459,7429200
2022-12-23,3.113748073577881,4.03000020980835,4.059999942779541,3.9600000381469727,4.0,9097300
2022-12-26,3.113748073577881,4.03000020980835,4.079999923706055,4.010000228881836,4.03000020980835,2944300
2022-12-27,3.1523799896240234,4.079999923706055,4.119999885559082,4.019999980926514,4.079999923706055,6818500
2022-12-28,3.1755595207214355,4.110000133514404,4.159999847412109,4.079999923706055,4.090000152587891,5580200
2022-12-29,3.164694309234619,4.079999923706055,4.170000076293945,4.059999942779541,4.150000095367432,5939200
2023-01-02,3.1336681842803955,4.039999961853027,4.099999904632568,3.9700000286102295,4.099999904632568,4162100
2023-01-03,3.0948851108551025,3.990000009536743,4.090000152587891,3.9600000381469727,4.03000020980835,8068500
2023-01-04,3.0871286392211914,3.9800000190734863,4.03000020980835,3.9100000858306885,4.019999980926514,7613500
2023-01-05,3.1414248943328857,4.050000190734863,4.079999923706055,3.9000000953674316,4.0,11753600
2023-01-06,3.3353400230407715,4.300000190734863,4.349999904632568,4.099999904632568,4.099999904632568,19131500
2023-01-09,3.3043136596679688,4.260000228881836,4.340000152587891,4.190000057220459,4.21999979019165,9457400
2023-01-10,3.521497964859009,4.539999961853027,4.570000171661377,4.28000020980835,4.28000020980835,12877300
2023-01-11,3.5059854984283447,4.519999980926514,4.619999885559082,4.519999980926514,4.599999904632568,11297100
2023-01-12,3.5137417316436768,4.53000020980835,4.599999904632568,4.519999980926514,4.550000190734863,7379300
2023-01-13,3.5525245666503906,4.579999923706055,4.599999904632568,4.489999771118164,4.539999961853027,6488400
2023-01-16,3.4206624031066895,4.409999847412109,4.489999771118164,4.400000095367432,4.489999771118164,4760000
2023-01-17,3.521497964859009,4.539999961853027,4.559999942779541,4.440000057220459,4.46999979019165,5806100
2023-01-18,3.6766300201416016,4.739999771118164,4.840000152587891,4.690000057220459,4.690000057220459,12981000
2023-01-19,3.6533610820770264,4.710000038146973,4.769999980926514,4.639999866485596,4.739999771118164,8825100
2023-01-20,3.6688735485076904,4.730000019073486,4.860000133514404,4.71999979019165,4.71999979019165,8345300
2023-01-23,3.808492660522461,4.909999847412109,4.929999828338623,4.769999980926514,4.769999980926514,7061600
2023-01-24,3.8860597610473633,5.010000228881836,5.039999961853027,4.900000095367432,4.940000057220459,6837800
2023-01-25,4.002408027648926,5.159999847412109,5.179999828338623,5.010000228881836,5.010000228881836,7117400
2023-01-26,4.048946857452393,5.21999979019165,5.260000228881836,5.170000076293945,5.190000057220459,5739100
2023-01-27,3.9868948459625244,5.139999866485596,5.260000228881836,5.059999942779541,5.21999979019165,7454700
2023-01-30,4.002408027648926,5.159999847412109,5.300000190734863,5.119999885559082,5.199999809265137,6153700
2023-01-31,4.142026901245117,5.340000152587891,5.400000095367432,5.170000076293945,5.170000076293945,11767200
2023-02-01,4.142026901245117,5.340000152587891,5.389999866485596,5.239999771118164,5.329999923706055,7430400
2023-02-02,3.847275972366333,4.960000038146973,5.300000190734863,4.940000057220459,5.25,12985300
2023-02-03,3.8395185470581055,4.949999809265137,5.099999904632568,4.920000076293945,4.920000076293945,8418600
2023-02-06,3.808492660522461,4.909999847412109,5.0,4.869999885559082,4.949999809265137,10292100
2023-02-07,3.8240058422088623,4.929999828338623,4.949999809265137,4.849999904632568,4.889999866485596,5573500
2023-02-08,3.8627891540527344,4.980000019073486,5.0,4.880000114440918,4.940000057220459,5043500
2023-02-09,3.7929792404174805,4.889999866485596,5.099999904632568,4.880000114440918,5.039999961853027,7848100
2023-02-10,3.80073618888855,4.900000095367432,4.96999979019165,4.840000152587891,4.880000114440918,5061100
2023-02-13,3.7464399337768555,4.829999923706055,4.889999866485596,4.699999809265137,4.880000114440918,5089200
2023-02-14,3.6999003887176514,4.769999980926514,4.909999847412109,4.769999980926514,4.849999904632568,6176000
2023-02-15,3.893815279006958,5.019999980926514,5.039999961853027,4.78000020980835,4.809999942779541,14520300
2023-02-16,3.80073618888855,4.900000095367432,5.119999885559082,4.900000095367432,5.03000020980835,7190200
2023-02-17,3.808492660522461,4.909999847412109,4.940000057220459,4.840000152587891,4.909999847412109,5210400
2023-02-22,3.808492660522461,4.909999847412109,4.940000057220459,4.840000152587891,4.869999885559082,4252000
2023-02-23,3.7929792404174805,4.889999866485596,4.980000019073486,4.769999980926514,4.909999847412109,8713800
2023-02-24,3.5835511684417725,4.619999885559082,4.920000076293945,4.610000133514404,4.829999923706055,9630300
2023-02-27,3.5913076400756836,4.630000114440918,4.659999847412109,4.53000020980835,4.579999923706055,5881700
2023-02-28,3.6145780086517334,4.659999847412109,4.690000057220459,4.610000133514404,4.619999885559082,8043700
2023-03-01,3.7076568603515625,4.78000020980835,4.920000076293945,4.75,4.75,12292300
2023-03-02,3.7774665355682373,4.869999885559082,4.880000114440918,4.769999980926514,4.800000190734863,8244100
2023-03-03,3.8705456256866455,4.989999771118164,5.03000020980835,4.869999885559082,4.880000114440918,5243600
2023-03-06,3.8705456256866455,4.989999771118164,5.019999980926514,4.880000114440918,4.949999809265137,7202700
2023-03-07,3.8240058422088623,4.929999828338623,5.019999980926514,4.880000114440918,5.010000228881836,6358900
2023-03-08,3.940354585647583,5.079999923706055,5.099999904632568,4.900000095367432,4.960000038146973,8147200
2023-03-09,3.7464399337768555,4.829999923706055,5.199999809265137,4.829999923706055,5.190000057220459,20504000
2023-03-10,3.68438720703125,4.75,4.949999809265137,4.690000057220459,4.829999923706055,8098700
2023-03-13,3.7929792404174805,4.889999866485596,4.920000076293945,4.679999828338623,4.71999979019165,8110400
2023-03-14,3.769710063934326,4.860000133514404,4.949999809265137,4.809999942779541,4.880000114440918,6052400
2023-03-15,3.637847423553467,4.690000057220459,4.829999923706055,4.590000152587891,4.760000228881836,12072900
2023-03-16,3.6300907135009766,4.679999828338623,4.75,4.619999885559082,4.71999979019165,11542600
2023-03-17,3.5835511684417725,4.619999885559082,4.760000228881836,4.599999904632568,4.679999828338623,7401700
2023-03-20,3.637847423553467,4.690000057220459,4.699999809265137,4.559999942779541,4.570000171661377,5709000
2023-03-21,3.490471839904785,4.5,4.710000038146973,4.480000019073486,4.659999847412109,6921700
2023-03-22,3.5059854984283447,4.519999980926514,4.599999904632568,4.460000038146973,4.46999979019165,8119000
2023-03-23,3.474958896636963,4.480000019073486,4.630000114440918,4.409999847412109,4.510000228881836,5803900
2023-03-24,3.521497964859009,4.539999961853027,4.559999942779541,4.460000038146973,4.5,8238100
2023-03-27,3.482715606689453,4.489999771118164,4.619999885559082,4.460000038146973,4.610000133514404,5618200
2023-03-28,3.5292551517486572,4.550000190734863,4.639999866485596,4.480000019073486,4.510000228881836,6613700
2023-03-29,3.560281753540039,4.590000152587891,4.659999847412109,4.550000190734863,4.599999904632568,5268800
2023-03-30,3.7076568603515625,4.78000020980835,4.800000190734863,4.630000114440918,4.679999828338623,5906500
2023-03-31,3.754196882247925,4.840000152587891,4.920000076293945,4.769999980926514,4.800000190734863,8021600
2023-04-03,3.6611168384552,4.71999979019165,4.840000152587891,4.599999904632568,4.840000152587891,8021100
2023-04-04,3.5757946968078613,4.610000133514404,4.699999809265137,4.539999961853027,4.699999809265137,8194100
2023-04-05,3.5137417316436768,4.53000020980835,4.630000114440918,4.480000019073486,4.619999885559082,5411800
2023-04-06,3.5370113849639893,4.559999942779541,4.579999923706055,4.480000019073486,4.489999771118164,3047700
2023-04-10,3.599064588546753,4.639999866485596,4.670000076293945,4.550000190734863,4.559999942779541,4340600
2023-04-11,3.738682985305786,4.820000171661377,4.900000095367432,4.75,4.75,7313900
2023-04-12,3.8317625522613525,4.940000057220459,4.989999771118164,4.789999961853027,4.840000152587891,7840100
2023-04-13,3.7774665355682373,4.869999885559082,4.920000076293945,4.829999923706055,4.909999847412109,7478900
2023-04-14,3.6611168384552,4.71999979019165,4.829999923706055,4.659999847412109,4.829999923706055,8155300
2023-04-17,3.645604372024536,4.699999809265137,4.769999980926514,4.679999828338623,4.730000019073486,5318500
2023-04-18,3.6533610820770264,4.710000038146973,4.800000190734863,4.670000076293945,4.789999961853027,6863000
2023-04-19,3.5757946968078613,4.610000133514404,4.679999828338623,4.570000171661377,4.650000095367432,3892200
2023-04-20,3.6145780086517334,4.659999847412109,4.670000076293945,4.559999942779541,4.590000152587891,6165600
2023-04-24,3.4206624031066895,4.409999847412109,4.53000020980835,4.380000114440918,4.519999980926514,11811500
2023-04-25,3.31207013130188,4.269999980926514,4.380000114440918,4.25,4.380000114440918,6898300
